id,age,marital,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,job,education
37626,31,married,no,125,yes,no,cellular,14,may,201,1,350,2,failure,no,blue-collar,secondary
37627,31,single,no,328,yes,no,cellular,14,may,414,1,175,1,failure,no,blue-collar,tertiary
37630,31,married,no,554,yes,no,cellular,14,may,317,1,352,5,failure,no,blue-collar,primary
37631,44,married,no,500,yes,no,cellular,14,may,86,2,304,2,failure,no,blue-collar,secondary
37632,32,married,no,22,yes,no,cellular,14,may,145,1,-1,0,unknown,no,blue-collar,secondary
37633,32,married,no,1914,yes,no,cellular,14,may,532,1,358,1,failure,no,blue-collar,secondary
37637,41,married,no,14,yes,no,cellular,14,may,161,3,-1,0,unknown,no,blue-collar,secondary
37644,35,married,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,no,blue-collar,primary
37650,49,married,no,1769,yes,no,cellular,14,may,283,2,-1,0,unknown,no,blue-collar,tertiary
37653,28,single,no,61,yes,no,cellular,14,may,428,3,-1,0,unknown,no,blue-collar,secondary
37656,43,divorced,no,688,yes,no,cellular,14,may,149,3,-1,0,unknown,no,blue-collar,secondary
37657,43,married,no,117,yes,no,cellular,14,may,73,1,370,1,failure,no,blue-collar,secondary
37659,43,single,no,592,yes,no,cellular,14,may,260,1,-1,0,unknown,no,blue-collar,secondary
37661,23,married,no,0,yes,no,cellular,14,may,223,1,-1,0,unknown,no,blue-collar,secondary
37663,56,married,no,828,yes,no,cellular,14,may,214,1,349,1,failure,no,blue-collar,primary
37669,55,divorced,no,8180,no,no,cellular,14,may,854,2,360,1,failure,yes,blue-collar,primary
37671,48,married,no,503,yes,no,cellular,14,may,105,1,-1,0,unknown,no,blue-collar,secondary
37672,34,married,no,2436,yes,no,cellular,14,may,8,7,-1,0,unknown,no,blue-collar,secondary
37675,49,single,no,87,yes,no,telephone,14,may,162,2,-1,0,unknown,no,blue-collar,primary
37683,48,divorced,no,194,yes,no,cellular,14,may,263,1,-1,0,unknown,no,blue-collar,primary
37685,50,divorced,no,1629,yes,no,cellular,14,may,67,1,-1,0,unknown,no,blue-collar,primary
37688,35,single,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,yes,blue-collar,secondary
37689,33,married,no,705,yes,no,cellular,14,may,112,2,-1,0,unknown,no,blue-collar,secondary
37692,28,married,no,373,yes,no,cellular,14,may,10,9,344,1,failure,no,blue-collar,secondary
37698,29,single,no,913,yes,no,telephone,14,may,188,1,352,2,failure,no,blue-collar,secondary
37702,50,married,no,-581,yes,no,cellular,14,may,877,2,345,5,failure,no,blue-collar,secondary
37709,31,single,no,183,yes,no,cellular,14,may,258,1,300,1,success,no,blue-collar,secondary
37715,48,married,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,yes,blue-collar,primary
37717,42,single,no,22,yes,no,cellular,14,may,116,4,365,1,failure,no,blue-collar,primary
37718,35,married,no,113,yes,no,cellular,14,may,318,3,-1,0,unknown,no,blue-collar,primary
37721,37,married,no,969,yes,no,cellular,14,may,343,2,-1,0,unknown,no,blue-collar,secondary
37724,42,married,no,142,yes,no,cellular,14,may,11,5,-1,0,unknown,no,blue-collar,primary
37725,28,married,no,206,yes,no,cellular,14,may,155,2,-1,0,unknown,no,blue-collar,primary
37728,33,married,no,687,yes,no,cellular,14,may,72,2,370,1,failure,no,blue-collar,secondary
37730,45,married,no,345,yes,no,telephone,14,may,289,3,-1,0,unknown,no,blue-collar,primary
37733,40,married,no,3705,yes,no,cellular,14,may,23,1,332,1,failure,no,blue-collar,primary
37736,40,divorced,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes,blue-collar,secondary
37738,30,married,no,15,yes,yes,cellular,14,may,524,1,370,2,failure,no,blue-collar,secondary
37739,37,married,no,397,yes,no,telephone,14,may,13,5,-1,0,unknown,no,blue-collar,primary
37741,46,married,no,431,yes,no,cellular,14,may,157,4,367,1,failure,no,blue-collar,secondary
37742,60,married,no,1407,yes,no,cellular,14,may,112,1,370,1,failure,no,blue-collar,secondary
37743,34,married,no,175,yes,no,cellular,14,may,50,2,364,2,failure,no,blue-collar,secondary
37745,41,single,no,1880,no,yes,cellular,14,may,35,1,356,10,other,no,blue-collar,secondary
37746,33,single,no,142,yes,no,cellular,14,may,123,1,360,3,other,no,blue-collar,secondary
37749,30,married,no,-97,yes,yes,cellular,14,may,255,1,356,1,other,no,blue-collar,secondary
37750,34,single,no,1351,yes,no,cellular,14,may,334,2,-1,0,unknown,no,blue-collar,secondary
37754,40,married,no,637,yes,no,cellular,14,may,200,1,-1,0,unknown,no,blue-collar,primary
37755,31,married,no,625,yes,no,cellular,14,may,137,3,-1,0,unknown,no,blue-collar,secondary
37757,41,married,no,580,yes,no,cellular,14,may,874,1,363,1,failure,yes,blue-collar,secondary
37761,51,single,no,708,yes,no,telephone,14,may,391,1,364,1,failure,no,blue-collar,secondary
37769,32,married,no,-103,yes,no,cellular,14,may,298,1,-1,0,unknown,no,blue-collar,secondary
37771,30,married,no,99,yes,no,telephone,14,may,93,1,-1,0,unknown,no,blue-collar,primary
37773,38,married,no,132,yes,no,cellular,14,may,797,2,-1,0,unknown,no,blue-collar,primary
37775,30,single,no,-177,yes,no,cellular,14,may,87,1,345,2,other,no,blue-collar,secondary
37783,54,married,no,316,yes,no,cellular,14,may,240,1,-1,0,unknown,no,blue-collar,primary
37784,27,married,no,1295,yes,no,cellular,14,may,1106,1,-1,0,unknown,no,blue-collar,secondary
37785,31,single,no,538,yes,no,cellular,14,may,703,4,-1,0,unknown,no,blue-collar,primary
37787,39,married,no,300,yes,no,cellular,14,may,506,1,-1,0,unknown,no,blue-collar,secondary
37788,39,married,no,-220,yes,no,cellular,14,may,282,1,352,2,failure,no,blue-collar,secondary
37789,32,single,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,yes,blue-collar,secondary
37790,23,single,no,1105,yes,no,cellular,14,may,377,1,-1,0,unknown,no,blue-collar,secondary
37791,42,single,no,177,yes,no,cellular,14,may,174,2,-1,0,unknown,no,blue-collar,primary
37792,33,married,no,245,yes,no,cellular,14,may,437,2,370,8,other,no,blue-collar,secondary
37798,33,single,no,60,yes,no,cellular,14,may,74,1,290,2,failure,no,blue-collar,primary
37811,24,married,no,456,no,no,cellular,14,may,337,2,-1,0,unknown,no,blue-collar,primary
37815,43,married,no,533,yes,no,cellular,14,may,246,2,370,1,other,no,blue-collar,primary
37816,58,divorced,no,2246,yes,no,cellular,14,may,294,2,-1,0,unknown,no,blue-collar,primary
37819,46,married,no,312,yes,no,cellular,14,may,20,2,-1,0,unknown,no,blue-collar,secondary
37820,34,married,no,237,yes,no,cellular,14,may,115,3,-1,0,unknown,no,blue-collar,secondary
37821,36,divorced,no,0,no,no,cellular,14,may,543,2,-1,0,unknown,no,blue-collar,primary
37822,35,married,no,422,yes,no,cellular,14,may,73,1,-1,0,unknown,no,blue-collar,primary
37824,39,single,no,0,yes,no,cellular,14,may,9,10,330,10,other,no,blue-collar,secondary
37825,37,married,no,700,yes,no,cellular,14,may,138,1,-1,0,unknown,no,blue-collar,secondary
37827,45,married,no,1003,yes,no,cellular,14,may,444,1,-1,0,unknown,no,blue-collar,secondary
37829,48,divorced,no,65,yes,no,cellular,14,may,146,1,370,1,failure,no,blue-collar,secondary
37830,33,married,no,249,yes,no,cellular,14,may,7,7,287,4,failure,no,blue-collar,secondary
37831,36,married,no,779,yes,no,cellular,14,may,172,1,-1,0,unknown,no,blue-collar,secondary
37834,27,married,no,-330,yes,yes,cellular,14,may,88,1,353,2,failure,no,blue-collar,secondary
37836,45,married,no,87,yes,no,cellular,14,may,96,1,360,3,failure,no,blue-collar,secondary
37837,46,divorced,no,1074,yes,no,cellular,14,may,277,2,-1,0,unknown,no,blue-collar,secondary
37839,31,married,no,536,yes,no,cellular,14,may,22,6,-1,0,unknown,no,blue-collar,secondary
37841,50,married,no,2719,yes,no,cellular,14,may,97,2,-1,0,unknown,no,blue-collar,secondary
37846,56,married,no,-256,yes,yes,cellular,14,may,92,1,370,2,failure,no,blue-collar,secondary
37847,37,married,no,190,yes,no,cellular,14,may,17,6,-1,0,unknown,no,blue-collar,primary
37849,39,single,no,-100,yes,no,cellular,14,may,159,1,358,2,failure,no,blue-collar,primary
37854,47,married,no,881,yes,no,cellular,14,may,143,1,370,2,failure,no,blue-collar,primary
37855,46,married,no,130,yes,no,cellular,14,may,106,1,349,1,failure,no,blue-collar,secondary
37860,38,married,no,-42,yes,no,cellular,14,may,87,1,-1,0,unknown,no,blue-collar,primary
37862,34,single,no,62,yes,no,cellular,14,may,105,1,-1,0,unknown,no,blue-collar,secondary
37864,29,married,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no,blue-collar,secondary
37865,28,married,no,335,yes,no,cellular,14,may,256,1,322,3,success,no,blue-collar,tertiary
37867,47,single,no,133,yes,no,cellular,14,may,285,1,330,3,other,no,blue-collar,primary
37870,28,married,no,519,yes,yes,cellular,14,may,311,1,-1,0,unknown,no,blue-collar,secondary
37872,42,divorced,no,1563,yes,no,cellular,14,may,164,2,364,1,failure,no,blue-collar,primary
37874,29,married,no,7863,yes,no,cellular,14,may,1129,1,-1,0,unknown,yes,blue-collar,secondary
37877,35,divorced,no,336,yes,no,cellular,14,may,191,1,346,2,failure,yes,blue-collar,secondary
37878,54,divorced,no,-473,yes,no,cellular,14,may,239,1,351,2,failure,no,blue-collar,secondary
37879,52,married,no,633,yes,no,cellular,14,may,292,1,-1,0,unknown,no,blue-collar,secondary
37880,55,divorced,no,1545,yes,no,cellular,14,may,59,1,345,2,failure,no,blue-collar,secondary
37881,51,married,no,500,no,no,cellular,14,may,471,1,-1,0,unknown,no,blue-collar,secondary
37887,36,married,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes,blue-collar,secondary
37891,34,married,no,109,yes,no,cellular,14,may,685,2,-1,0,unknown,no,blue-collar,primary
37893,34,married,no,332,no,no,cellular,14,may,134,2,-1,0,unknown,no,blue-collar,secondary
37898,41,married,no,427,yes,yes,cellular,14,may,177,2,-1,0,unknown,no,blue-collar,secondary
37901,32,married,no,169,yes,no,cellular,14,may,291,2,-1,0,unknown,no,blue-collar,secondary
37904,34,married,no,2447,yes,no,cellular,14,may,330,2,-1,0,unknown,no,blue-collar,secondary
37907,48,married,no,333,yes,no,cellular,14,may,24,6,-1,0,unknown,no,blue-collar,secondary
37908,40,married,no,105,yes,no,cellular,14,may,143,2,370,2,failure,no,blue-collar,primary
37909,35,single,no,246,no,no,cellular,14,may,157,2,345,5,failure,no,blue-collar,primary
37913,37,married,no,561,yes,no,cellular,14,may,632,1,339,2,failure,no,blue-collar,secondary
37917,57,single,no,739,yes,no,cellular,14,may,172,2,364,1,failure,no,blue-collar,primary
37920,31,single,no,953,yes,no,cellular,14,may,479,1,346,2,success,yes,blue-collar,secondary
37924,32,single,no,398,yes,no,cellular,14,may,209,2,-1,0,unknown,no,blue-collar,primary
37927,31,married,no,42,yes,no,cellular,14,may,185,3,-1,0,unknown,no,blue-collar,primary
37929,60,married,no,2147,no,no,telephone,14,may,213,1,-1,0,unknown,no,blue-collar,primary
37931,43,married,no,479,yes,no,cellular,14,may,293,2,370,2,failure,no,blue-collar,primary
37933,38,married,no,1407,yes,no,cellular,14,may,169,3,174,7,failure,no,blue-collar,secondary
37935,31,single,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no,blue-collar,primary
37936,36,married,no,4608,yes,no,cellular,14,may,284,7,-1,0,unknown,no,blue-collar,primary
37937,49,married,no,1039,yes,no,cellular,14,may,156,2,178,1,failure,no,blue-collar,secondary
37939,31,married,no,150,yes,no,telephone,14,may,68,2,-1,0,unknown,no,blue-collar,secondary
37940,59,married,no,5788,no,no,cellular,14,may,56,2,350,2,failure,no,blue-collar,primary
37942,33,married,no,43,yes,no,cellular,14,may,332,2,358,2,failure,no,blue-collar,secondary
37943,35,married,no,2432,yes,no,cellular,14,may,196,2,-1,0,unknown,no,blue-collar,secondary
37944,32,single,yes,-575,yes,no,cellular,14,may,24,6,346,9,failure,no,blue-collar,secondary
37947,43,married,no,18,yes,no,cellular,14,may,131,2,370,3,other,no,blue-collar,primary
37951,41,married,no,281,yes,no,cellular,14,may,123,4,-1,0,unknown,no,blue-collar,secondary
37952,33,single,no,405,yes,no,cellular,14,may,99,4,353,1,failure,no,blue-collar,primary
37954,43,married,no,991,yes,no,cellular,14,may,111,2,-1,0,unknown,no,blue-collar,primary
37955,29,married,no,64,yes,no,cellular,14,may,444,2,366,3,failure,no,blue-collar,secondary
37957,51,married,no,354,yes,no,cellular,14,may,276,2,344,1,other,no,blue-collar,primary
37958,24,single,no,-169,yes,no,cellular,14,may,366,2,-1,0,unknown,no,blue-collar,secondary
37960,51,married,no,814,yes,no,cellular,14,may,17,8,-1,0,unknown,no,blue-collar,secondary
37961,44,married,no,466,yes,yes,cellular,14,may,158,5,350,1,other,no,blue-collar,secondary
37963,40,married,no,309,yes,no,cellular,14,may,221,2,-1,0,unknown,no,blue-collar,primary
37964,30,married,no,1717,yes,no,cellular,14,may,197,3,-1,0,unknown,no,blue-collar,secondary
37968,34,married,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown,no,blue-collar,secondary
37969,30,married,no,664,no,yes,telephone,14,may,57,1,-1,0,unknown,no,blue-collar,secondary
37970,33,married,no,24,yes,no,cellular,14,may,535,1,-1,0,unknown,no,blue-collar,secondary
37972,26,single,no,93,yes,no,cellular,14,may,43,3,-1,0,unknown,no,blue-collar,primary
37974,37,married,no,2079,yes,yes,cellular,14,may,299,1,360,2,failure,no,blue-collar,primary
37977,38,married,no,1731,yes,yes,cellular,14,may,162,2,350,4,failure,no,blue-collar,secondary
37978,31,married,no,392,yes,no,cellular,14,may,465,2,360,1,failure,no,blue-collar,primary
37981,35,married,no,1287,yes,no,cellular,14,may,251,3,-1,0,unknown,no,blue-collar,secondary
37987,43,married,no,30,no,no,cellular,14,may,60,5,371,2,failure,no,blue-collar,secondary
37991,30,married,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,yes,blue-collar,secondary
37992,43,married,no,1,yes,yes,cellular,14,may,649,2,-1,0,unknown,no,blue-collar,primary
37993,38,divorced,no,-258,yes,no,cellular,14,may,134,2,370,4,other,no,blue-collar,primary
37998,34,married,no,259,yes,no,cellular,14,may,291,2,-1,0,unknown,no,blue-collar,secondary
38002,54,married,no,-135,yes,no,cellular,14,may,152,3,370,2,failure,no,blue-collar,secondary
38004,34,married,no,79,yes,no,cellular,14,may,406,2,-1,0,unknown,no,blue-collar,primary
38005,35,married,no,2212,yes,no,cellular,14,may,320,2,353,4,other,no,blue-collar,primary
38006,26,married,no,5795,yes,no,cellular,14,may,1094,2,-1,0,unknown,yes,blue-collar,secondary
38010,56,married,no,309,yes,no,cellular,14,may,198,2,367,4,failure,no,blue-collar,primary
38014,55,married,no,-219,yes,no,telephone,14,may,427,2,364,4,failure,no,blue-collar,primary
38015,31,single,no,1257,yes,no,cellular,14,may,350,2,-1,0,unknown,no,blue-collar,secondary
38020,48,married,no,685,yes,no,cellular,14,may,387,10,-1,0,unknown,no,blue-collar,secondary
38021,43,married,no,-418,yes,yes,cellular,14,may,106,2,-1,0,unknown,no,blue-collar,primary
38025,41,single,no,3237,no,no,cellular,14,may,240,3,363,4,other,no,blue-collar,primary
38034,35,married,no,911,yes,no,cellular,14,may,136,2,175,7,failure,no,blue-collar,secondary
38035,36,married,no,994,yes,no,cellular,14,may,154,2,356,8,success,no,blue-collar,primary
38038,35,married,no,612,yes,no,telephone,14,may,47,4,-1,0,unknown,no,blue-collar,secondary
38039,47,married,no,-169,yes,yes,cellular,14,may,172,2,310,1,failure,no,blue-collar,primary
38043,41,divorced,no,174,yes,no,cellular,14,may,367,2,297,1,other,no,blue-collar,secondary
38044,40,married,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no,blue-collar,primary
38046,33,married,no,170,yes,yes,telephone,14,may,113,3,367,4,other,no,blue-collar,primary
38049,41,married,no,356,yes,no,cellular,14,may,90,5,-1,0,unknown,no,blue-collar,secondary
38050,47,single,no,355,yes,no,cellular,14,may,144,3,366,1,failure,no,blue-collar,primary
38052,33,married,no,331,yes,no,cellular,14,may,178,7,365,5,other,no,blue-collar,secondary
38054,37,married,no,3051,no,no,cellular,14,may,386,4,-1,0,unknown,no,blue-collar,primary
38057,42,married,no,343,yes,no,telephone,14,may,33,7,365,7,failure,no,blue-collar,secondary
38059,57,married,no,0,yes,no,cellular,14,may,125,5,-1,0,unknown,no,blue-collar,secondary
38060,39,married,no,-223,yes,no,cellular,14,may,185,10,-1,0,unknown,no,blue-collar,primary
38063,33,single,no,-14,yes,no,cellular,14,may,223,2,-1,0,unknown,no,blue-collar,secondary
38067,34,single,no,97,no,no,cellular,14,may,67,3,-1,0,unknown,no,blue-collar,tertiary
38068,49,married,no,584,yes,no,telephone,14,may,167,6,365,1,failure,no,blue-collar,primary
38069,35,married,no,667,yes,no,cellular,14,may,10,5,324,27,other,no,blue-collar,secondary
38070,46,married,no,1291,yes,no,cellular,14,may,142,3,259,17,failure,no,blue-collar,primary
38074,43,married,no,7973,yes,no,cellular,14,may,100,2,-1,0,unknown,no,blue-collar,secondary
38075,48,married,yes,-50,yes,no,cellular,14,may,212,6,-1,0,unknown,no,blue-collar,primary
38077,33,married,no,686,yes,yes,telephone,14,may,30,6,343,12,other,no,blue-collar,secondary
38079,48,married,no,430,no,no,cellular,14,may,340,3,371,8,failure,no,blue-collar,primary
38080,39,single,no,522,yes,no,telephone,14,may,225,7,350,2,failure,no,blue-collar,secondary
38084,32,single,no,78,yes,no,cellular,14,may,72,2,-1,0,unknown,no,blue-collar,primary
38086,42,married,no,191,yes,no,telephone,14,may,382,3,371,1,failure,no,blue-collar,primary
38087,29,married,no,59,yes,yes,cellular,14,may,100,3,356,2,failure,no,blue-collar,secondary
38093,35,married,no,-167,yes,no,cellular,15,may,195,3,359,1,failure,no,blue-collar,primary
38094,33,married,no,101,yes,no,cellular,15,may,235,2,361,4,failure,no,blue-collar,secondary
38097,29,single,no,555,yes,no,cellular,15,may,133,4,-1,0,unknown,no,blue-collar,secondary
38105,39,married,no,164,yes,no,telephone,15,may,26,6,373,2,failure,no,blue-collar,secondary
38110,38,married,no,195,yes,no,cellular,15,may,165,2,-1,0,unknown,no,blue-collar,primary
38114,50,married,no,111,yes,no,telephone,15,may,8,6,366,1,other,no,blue-collar,primary
38118,37,married,no,357,yes,no,cellular,15,may,14,2,344,3,other,no,blue-collar,primary
38124,39,married,no,43,no,no,cellular,15,may,354,8,-1,0,unknown,no,blue-collar,secondary
38127,42,married,no,680,yes,no,cellular,15,may,306,4,365,2,failure,no,blue-collar,secondary
38132,46,married,no,4602,yes,no,telephone,15,may,39,1,-1,0,unknown,no,blue-collar,primary
38133,48,married,no,1159,yes,yes,cellular,15,may,1181,9,-1,0,unknown,no,blue-collar,secondary
38136,43,married,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no,blue-collar,primary
38137,27,married,no,500,yes,no,cellular,15,may,16,6,365,6,failure,no,blue-collar,primary
38141,45,single,no,615,yes,no,cellular,15,may,133,1,-1,0,unknown,no,blue-collar,secondary
38142,28,married,no,8,yes,no,cellular,15,may,196,1,-1,0,unknown,no,blue-collar,secondary
38144,35,married,no,253,yes,no,cellular,15,may,452,1,345,1,other,no,blue-collar,secondary
38153,44,single,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes,blue-collar,primary
38155,34,divorced,no,176,yes,no,cellular,15,may,67,1,368,5,failure,no,blue-collar,secondary
38156,21,married,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes,blue-collar,primary
38157,29,married,no,940,yes,yes,cellular,15,may,382,1,-1,0,unknown,yes,blue-collar,secondary
38158,52,divorced,no,-100,yes,no,cellular,15,may,7,4,340,15,other,no,blue-collar,primary
38160,47,divorced,no,1480,yes,no,cellular,15,may,144,1,365,1,failure,no,blue-collar,secondary
38161,33,single,no,433,yes,no,cellular,15,may,54,4,-1,0,unknown,no,blue-collar,primary
38162,41,divorced,no,793,yes,no,cellular,15,may,123,1,365,1,failure,no,blue-collar,secondary
